"feature_id","Pair1","Pair2","Pair3","Pair5","Pair6","Pair7"
"GCG_156",-0.818953231255319,-1.07575963523964,0.44761586389966,-3.89130620507077,-3.15926491787015,0.0204855107049866
"GCG_157",-1.11769695050412,-0.557195173630156,-0.580142356456243,0.544035939378464,-0.957191773142918,0.202248125489696
"GCG_158",-0.488633534060833,-0.25968906328551,0.113294959301335,-1.16010250583678,-0.861775865034234,0.639061480595245
"GCG_196",-2.34753295450352,-0.859521002113322,0.124050977784719,1.06027498387412,0.0739061096848328,-0.0997324700780062
"GCG_208",-0.405559509403117,-0.136362382913838,-0.840278758219174,-0.132317790516659,-0.13975354978834,0.871595467545877
"GCG_217",-1.85329245227304,-0.627894564355248,0.114243951820267,0.580780594649802,-0.315923527673066,0.375892427930076
"GCG_281",-0.579236424872912,-0.427262245620966,-0.114873007605681,0.93579263319646,-0.519822498898732,0.0409756003421613
"GRN_3",-0.0298210418823661,-0.771969101692108,0.435808711906066,0.210677298386685,-0.705723316827031,0.584174471060237
"GRN_4",0.605972344606039,-0.20025949973385,0.00370092636552144,-0.106079951888294,-0.554260596850229,0.309637515151028
"GRN_6",0.388336064927779,0.0996404551436143,0.453313348143951,0.188760877766406,-0.32153193097742,0.117324159762099
"GRN_15",0.863407267416614,0.396289910473946,-0.0831783050768351,0.18682721819896,0.969262117222351,0.184514099587226
"H1-4_2",-0.483133668895542,-0.0372340188536491,0.295871005688777,-1.0069065647472,-0.995452740219099,0.332369176999467
"H1-4_7",0.415372491304696,-1.24851773473824,0.695103469323936,0.639381129293731,-0.0496608960767251,0.478561767630332
"H1-4_51",-2.74743184932987,-0.940244635844451,0.307364768016058,0.473269974706341,-1.44906623020302,-0.559602825659436
"H2AC18_4",1.57320998869879,0.426475619456266,1.53887853550299,-0.821990685552198,0.9866859322804,0.713400237019691
"H2AC20_5",-0.822302360434557,2.17845750708259,0.550580451474715,0.0518409064339416,1.09829046863237,-0.815752983129521
"H2AC6_2",1.02363556374633,-0.167317282702868,-0.355506770982039,-0.604308401540141,-1.1536093637771,-0.152071339469348
"H2AC6_3",0.572017816957151,-0.25765315981053,-0.0317643595047841,-0.289034407117359,0.269011683834494,0.150868340992311
"H2AC6_9",1.97903710386848,0.688404420287416,0.507100132561803,-0.881717808575875,0.641865696687086,0.0755028362396963
"H2BC18_2",0.357316982223464,-0.0654258837597297,-0.40138895173757,-0.207327628244695,0.751647829139658,-1.17200071736944
"H2BC21_1",0.161121206411293,0.100759691964729,-0.255494103072103,-0.251877839612941,-0.161968285800198,1.49720581480817
"H2BC21_2",0.292231708431318,0.325950329311802,-0.186893908471284,-0.206356564015366,-0.042310538197663,1.9470779963852
"H3-3A_2",0.611034271145188,0.100350577835904,-0.0980695877556315,-0.183895828336208,-0.712968130572444,0.333080647916486
"H3-3A_8",0.870811830555985,-0.468032427196782,0.853845275512043,-0.49544499614467,-0.647558016425963,0.396172803822285
"HMGN2_11",0.579309792085384,1.9589363103738,-0.0502577757252389,-1.15332917258718,-0.983018668580163,1.48134004591523
"HSPE1_2",1.10791497737128,1.45867993715787,-0.506041842392985,-0.411930107930203,1.99947658600973,-1.47657336502748
"IAPP_1",1.20293604826932,-1.28396568652769,-2.91937768254388,-0.144589925357561,2.58554540568798,-1.09362177559612
"INS_2",-0.118116999188187,0.32900391781757,0.63175071968589,-0.624397303246116,-0.804346812652158,-0.222478385001313
"INS_11",0.372330436631186,-0.395683047154598,3.58942761914864,-0.356650989593039,1.32602573945857,-0.550305447854736
"INS_12",1.35872248539487,0.0580608179582853,1.28271073530586,-0.548636850818216,1.89265888050626,-1.10016826177065
"INS_25",0.72785223272315,0.00338950265459204,0.131694824520185,0.856244586556421,-0.753698395715022,-0.49350902851522
"INS_40",-1.10230104667928,-0.893599038588913,1.87920479188612,0.28897630310599,0.0258019216113095,-0.281474756604904
"INS_42",-0.0916648012730104,-0.286093468516182,0.745360829483968,0.14941904033207,0.14024475841512,-0.537867739404525
"INS_43",-0.146636050120792,0.144981543749399,-0.194291835749386,-0.763083177033057,0.486488917148941,-0.0598422453051022
"INS_50",1.5563663426608,0.117484194791977,3.04752363107424,0.199364868775255,2.58581700266423,-1.08679497111341
"INS_51",1.5720713379508,0.114064573006889,1.30102359868323,0.191925440434606,3.78258129533545,-1.37158681957441
"INS_57",1.34010404763484,0.181261762733939,0.760185014315045,0.27824100168608,1.4964905641103,-0.718527802433581
"INS_58",0.802038833681847,0.0336146084188584,0.926044015909309,0.0521106060484833,1.28451046900066,0.286076807834842
"INS_59",2.07114046021093,0.426690744797739,2.59711027168958,0.163345367236943,3.76506753767174,-0.831829102793346
"INS_67",2.34229928269272,3.88459933189332,0.936965015924233,-0.168963885782688,1.99053692725544,-3.94361824318843
"INS_76",2.3032798452732,0.248902947313805,3.07221592629911,-0.263470213970404,3.4577541143295,-0.855973519954588
"INS_103",-1.09363706074322,-0.715330075978709,4.10719950536659,-0.553084364270873,1.57946001722477,0.455052973985655
"INS_120",0.46324871882925,0.0170736605920609,-0.00666000488418206,0.819463525919261,0.904281635164027,-1.10678260997111
"INS_124",-0.827941548803038,0.0192192629711485,1.80086802371291,-0.278751790498696,-0.0737229115840758,-0.321906672757713
"INS_130",0.343244554779213,-0.237009372682454,-0.00751999115244928,-0.00542300288447706,-0.231778046858063,-0.669609943364883
"INS_175",-0.907254361564563,-0.423346322709577,0.556223289504729,0.421393133595323,0.0284013256306377,-0.379415287174925
"INS_214",0.247365395054848,-1.02521231699346,-0.410784484743218,-0.232301541665898,-1.28376191409755,0.173714197860164
"INS_251",-0.181635627787395,0.107705068232526,2.28647064027052,-0.042805246098176,0.512213205308916,-0.224537979915716
"KRT8_1",-0.801189055395424,0.270666904372135,-0.335979832793274,-0.43140586151144,-1.31916675203493,0.768885876505635
"LSM6_2",-0.131858160173186,0.338500743841987,0.457134797642063,-0.0963795443844617,1.54957605340889,-1.23495087073888
"MICOS10_1",-0.265267958493785,-0.00953921393958268,-0.532603948662139,0.226164852706507,-0.91484618148168,0.0960198121333704
"MT1X_1",-0.437825068497505,0.397015510736743,-0.205101305653844,-0.363678867860074,0.746921758259278,0.434723194896819
"MT1X_6",-0.288169493606299,0.468051513483729,-0.317329064241072,-0.209265246337495,0.874117742603707,0.438451818362363
"MT2A_1",-0.035391982036165,1.30827534185257,2.95122915453636,-0.952097112803337,5.82377514434184,2.36217185459811
"MT2A_2",0.713366735213134,0.324066920825796,-0.254726081207728,-0.745016766677708,1.98333145934146,1.56621489246725
"MT2A_4",1.12905884236842,0.816465889654321,0.447921847668471,0.0903520971754688,1.65163275519687,1.75101431093829
"MYL12B_2",0.414473620009888,-1.04115386370504,1.70140391566938,0.609214281066166,0.577071036409796,0.0656764638830367
"NDUFS6_1",-0.873153741731164,0.110977599178955,0.619197393607767,-0.846387482805252,-0.691478385834907,-0.545715566928536
"NDUFV3_1",0.346475715849829,-0.129129383521519,0.0663727315049201,-0.610132886547991,0.227923246222405,-0.123978011757917
"NOP10_1",0.220239320153281,0.14835429437975,-0.0276667448897676,-0.33923730524651,0.586018928117893,0.4801773811953
"NUCB1_1",1.66748556654636,-1.1588271156592,-0.0180687656269605,0.0749670861949276,-0.121668097635675,0.591676435452896
"PCP4_1",0.0997773273533245,-0.246822550364907,0.431690705215079,0.282864858145057,-0.694930009096142,0.102741918245258
"PCSK1_1",0.472842015708972,-0.13269252625858,0.0103098519503995,0.0807698106493149,-0.479231150644933,-0.117094132108374
"PCSK1N_2",1.26121689225972,-0.252553515890938,-1.34352370249383,0.858498834125935,2.86826509658364,-0.480073561321312
"PCSK1N_7",-0.720781776661747,-0.557422937860288,0.577633246425542,0.606226781534701,-0.775710199452268,0.0241618036485711
"PCSK2_1",0.913583798411382,0.173574481580133,-0.661079329611532,-0.496392704088581,1.14246959880788,-0.343986873791184
"PFDN6_1",0.592170491150215,0.0307261966661194,-1.17723824455478,0.106770645301211,-0.181182060382314,0.605587103247213
"PPIA_1",1.28624492601296,1.35676807794557,-0.0789944499919102,-0.391110680940944,2.6991997961632,-0.670816818518094
"PPY_1",0.467931934605852,-0.743121116188277,-0.563613502523658,0.156911184564134,-1.92599456947018,-2.89259205715473
"PPY_4",1.58569050034187,0.0498548807133474,-1.33435173687183,0.749756285535899,2.46628887765693,-3.2337052200222
"PTMS_2",0.372402685712844,0.0249875103584749,0.0402036965139025,0.248589108711393,0.452365532141071,0.453447127846545
"PTMS_3",0.171996202169654,0.0215008618543528,0.0102258278000207,0.387345556686562,0.194744748947931,0.150625128816465
"PTMS_5",0.25672390204444,0.0761410459307541,0.254335190857301,0.0358868121551303,0.429610909000592,0.279224907131653
"RPL30_1",0.740285880034749,1.32939492336419,-2.49627496788482,0.181989717278764,0.424967038660713,0.096371603754914
"RPL37A_1",1.41760016625227,0.318887265545793,-0.81877565415321,-0.0392283655572712,0.00945642346934328,0.24802085925096
"RPL38_4",0.773057237155905,-0.408060598967875,-0.136433169394998,0.220167016124471,-0.547046605228639,-0.0755459383165231
"RPL38_5",0.832233791763942,0.170710064129924,0.493374694827121,0.717574146690612,0.468313571552107,-0.199168244082259
"RPS21_1",2.21777555533069,1.41679834278864,-1.91324814656457,-0.587465403672269,3.107379453557,-0.709697374052308
